event_id,process,m_gammagamma,channel,n_leptons,n_jets,n_central_jets,n_bjets,h_pT,h_eta,m_jets,event_weight,sm_weight
6335,WH,125.25128341580618,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6336,data_GamGam,117.96730954418152,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
6337,ZH,127.21799029425941,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6340,ZH,122.52947370846695,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
6344,ZH,129.85248084448364,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6345,ggH,123.59504344822373,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6346,ggZH,122.07904251750375,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,1.0
6352,ggZH,119.22624217964909,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6353,tH,125.49896589523406,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6356,tH,125.83713412166443,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
6357,ggH,125.79466274670871,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6360,tH,123.02229980685769,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6361,ttH,124.53439614670266,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6362,tH,125.6138749052554,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6365,VBF,133.8352715037395,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
6366,tH,125.64210720628716,hadronic,0,3,3,0,0.0,0.0,0.0,1.0,1.0
6368,WH,122.9516131693312,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
6369,VBF,118.05031160740285,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
6371,WH,125.72965334184507,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6373,ZH,125.09108213529699,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
6375,VBF,139.8141184115546,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
6376,data_GamGam,102.02016501992861,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
6378,ggH,124.90902028424466,hadronic,0,5,5,3,0.0,0.0,0.0,1.0,1.0
6381,tH,129.9437047615956,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6382,ggH,123.08632566405645,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
6387,VBF,126.15240105684153,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,0.0
6388,ZH,122.41730249674862,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6395,ggH,119.90132218980305,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6396,ttH,128.93341877259374,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
6397,ggH,124.42626635929548,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6398,tH,126.57890259356114,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6399,ZH,125.20545967868223,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6409,data_GamGam,140.9950919242668,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
6410,VBF,117.38798325818121,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
6414,ggH,125.28006896642428,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6417,tH,126.93239090892091,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6418,ttH,126.29133476739412,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
6419,data_GamGam,139.344504100867,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
6420,ZH,125.35617253236602,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6425,ggZH,121.18145225954754,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6431,tH,125.35587529633553,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6434,ggZH,127.22841091460448,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6435,ttH,124.48605881656353,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6436,data_GamGam,101.61301081919058,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
6440,ggH,125.97792378787378,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6445,ZH,126.6486105281376,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6447,data_GamGam,100.67124577262435,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
6450,ttH,128.99874030084388,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6451,ttH,119.42748383660327,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6452,ttH,126.1339475192386,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6453,ttH,125.25513587569395,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6454,VBF,106.88917023952096,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
6455,ZH,124.53166451269394,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6456,ttH,126.623516418501,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6457,ggZH,126.59322299874428,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6458,ggH,123.64569783780863,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6459,VBF,144.33001137515726,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
6460,ggH,123.56094052913605,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6461,ttH,125.83334288658875,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6463,ggH,123.60878953568434,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6465,ttH,124.12183759697811,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6467,VBF,100.43621504157093,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
6468,tH,128.22227283294723,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6469,ttH,127.15814795940071,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,1.0
6477,WH,123.30004921231848,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6479,WH,126.80232103013147,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6480,ggZH,121.89500452425688,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6481,ZH,124.38845834680768,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6484,WH,124.7953670175502,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6486,ggZH,123.80741125724553,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6487,data_GamGam,154.0306585754846,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,0.0
6491,ggZH,127.97326324108535,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6492,data_GamGam,121.78424555494291,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
6493,ggZH,128.01334919344325,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
6503,ggH,126.40299712582592,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6504,VBF,143.1338946208412,leptonic_bookkeeping,1,4,4,2,0.0,0.0,0.0,1.0,0.0
6505,WH,125.49011799259783,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6506,ggZH,124.12432556525302,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6507,WH,125.97988493997015,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
6508,ggH,125.39155561090895,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6509,data_GamGam,147.49452995741592,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
6510,ttH,124.92037068033964,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
6512,VBF,121.77773826689204,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6514,data_GamGam,105.35842018578332,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
6515,ggH,125.8181459499963,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6516,ggZH,119.41846481752857,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6517,VBF,147.25141930227832,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
6518,ZH,123.94314068944557,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6519,ggH,126.83852766787103,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6520,WH,125.4849846692864,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6521,VBF,141.98735790141274,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,0.0
6522,data_GamGam,103.36754798620935,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
6523,ggH,121.56809196132453,leptonic_bookkeeping,1,4,4,4,0.0,0.0,0.0,1.0,1.0
6524,ZH,125.0533998430196,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6525,ggH,124.73451909191257,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6527,tH,125.10956549945672,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6530,ggZH,127.08886805542384,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6531,ZH,127.87866709945615,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6534,ZH,125.95869545827959,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
6543,ZH,127.06888197685952,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6544,ggH,127.59947375237647,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6546,ttH,125.28316328542698,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6547,ttH,123.95073460669144,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6549,ZH,124.68394475796691,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6551,WH,124.09322665758815,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6553,WH,123.32283259292052,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6556,VBF,139.26664312376283,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6557,ggZH,124.51246651481428,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6559,ggZH,125.84174921837536,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6560,ggZH,123.54549998912972,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6561,ttH,121.29552647144197,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
6562,tH,124.78987691112852,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6563,WH,129.57532770164977,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6568,tH,119.83893731408209,leptonic_bookkeeping,1,4,4,1,0.0,0.0,0.0,1.0,1.0
6570,ZH,124.5595663764001,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6574,ggZH,127.58274923791957,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6575,ZH,126.38675095792708,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
6583,ttH,127.46333463085097,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6585,tH,125.97869366968851,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6586,VBF,154.3202012997747,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
6588,ttH,127.07610016980598,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6589,ZH,126.98376632489882,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6592,WH,127.76305453168199,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6595,ggH,124.72358076306696,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6596,ZH,126.80733360016198,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6599,WH,124.19820063487181,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6600,ggZH,124.44629976081274,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6601,ggZH,126.55194336009787,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6604,data_GamGam,129.5489821107294,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6606,tH,123.19345836405247,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
6607,ttH,121.50704283436924,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6608,tH,122.99596005011084,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6610,ttH,128.48587238479536,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6611,WH,123.43931031784795,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6612,tH,121.79564047173476,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6614,ggH,122.90296024228324,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6615,ttH,123.4111823371517,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6616,WH,125.21617498893961,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6619,ggZH,123.26770412580723,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6620,ttH,124.52152600160404,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6621,WH,127.37313635125848,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6623,ggZH,124.79668712444185,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6628,WH,122.29696260824468,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6629,ggH,124.68044720855875,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6630,data_GamGam,150.77057691686528,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,0.0
6632,ggZH,129.0001619349439,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6633,WH,119.80806221864385,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6636,data_GamGam,120.28223771578554,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6639,VBF,130.61548931215273,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,0.0
6641,ggH,123.25524169647099,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
6642,data_GamGam,123.01772465334734,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
6643,ttH,124.1138388616835,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6644,data_GamGam,117.05531369141187,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,0.0
6647,WH,120.6517706021999,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
6648,data_GamGam,135.6129863541537,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,0.0
6650,data_GamGam,138.1163088253319,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,0.0
6651,ggH,125.79427931240998,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6653,WH,125.84315069290794,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6655,tH,123.83369625281983,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6656,tH,128.81073304453702,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6658,WH,126.0872681194958,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6660,data_GamGam,143.36332905343167,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
6662,WH,126.64427586051788,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6663,ggH,123.14062722274032,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
6665,WH,124.74472156479035,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6667,ggZH,129.0999540447167,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6669,ggZH,127.23797622423442,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,1.0
6670,VBF,107.67501505302961,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
6672,tH,125.04654901370428,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6674,ZH,128.88493103122033,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6676,WH,125.45321731907269,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6677,tH,124.20452574133613,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6680,WH,124.65418030984397,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6681,VBF,140.7899954259831,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,0.0
6684,ttH,124.11125244787478,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6686,ggH,126.3032185230808,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6689,data_GamGam,100.66690448720782,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
6690,ttH,125.34965235123192,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6691,ttH,124.76374651438825,leptonic_bookkeeping,1,5,5,3,0.0,0.0,0.0,1.0,1.0
6692,ttH,127.81497845520923,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6693,ttH,125.77530207183901,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6695,WH,128.28801714244636,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6698,WH,123.18043357877791,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6699,tH,124.16989254654275,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6700,ttH,122.39138472350845,leptonic_bookkeeping,1,4,4,3,0.0,0.0,0.0,1.0,1.0
6702,ZH,124.02394472359924,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6704,ttH,127.96639880220427,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6707,ttH,122.12709050984857,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6708,ggZH,122.21654960236759,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6710,ggZH,124.42659634657882,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
6712,tH,124.10393177007695,leptonic_bookkeeping,1,4,4,1,0.0,0.0,0.0,1.0,1.0
6713,VBF,111.50788857899319,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
6714,ggH,124.33159982514103,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6716,tH,128.30663894830207,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6717,VBF,111.11350686462129,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
6719,VBF,139.8434773562539,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,0.0
6723,ttH,125.8444076496502,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6724,ggH,124.41944934954817,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
6728,ttH,125.5622470210086,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6730,ggZH,122.93621500899341,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6731,WH,125.30752861462996,leptonic_bookkeeping,1,2,2,0,0.0,0.0,0.0,1.0,1.0
6737,data_GamGam,104.14516799076647,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
6738,VBF,121.2003078036328,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
6743,WH,121.18283812143449,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6746,VBF,155.7697656390754,hadronic,0,0,0,0,0.0,0.0,0.0,1.0,0.0
6749,ttH,123.76177887333222,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6753,ggH,124.68513934492391,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6754,ggH,124.94003134181176,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6758,ZH,126.36976605242845,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6761,data_GamGam,122.12189715633349,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6763,data_GamGam,158.73556422498973,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
6764,ggZH,127.16021008188905,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6765,ttH,123.63153589145335,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6766,tH,125.93479950005373,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6767,ggH,123.54469973703229,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6768,VBF,150.29283335805707,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,0.0
6770,VBF,110.08805949796786,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,0.0
6771,ggZH,124.73210231072066,hadronic,0,4,4,2,0.0,0.0,0.0,1.0,1.0
6773,tH,126.58234054092078,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,1.0
6775,WH,126.76931687342865,hadronic,0,5,5,4,0.0,0.0,0.0,1.0,1.0
6777,VBF,108.16740779683676,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,0.0
6778,tH,121.49591341942534,leptonic_bookkeeping,1,2,2,2,0.0,0.0,0.0,1.0,1.0
6779,tH,123.83901582538239,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6781,WH,123.7840985161131,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6782,data_GamGam,138.17013247380254,hadronic,0,4,4,1,0.0,0.0,0.0,1.0,0.0
6783,VBF,111.48469616831748,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
6784,ggZH,122.46433101746872,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6785,ttH,125.32063357438022,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6788,ggZH,123.73529379321923,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,1.0
6789,WH,123.53399339202598,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,1.0
6794,tH,122.32782134741714,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6796,ggH,123.88133111333407,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6797,tH,125.2782995613619,leptonic_bookkeeping,1,3,3,1,0.0,0.0,0.0,1.0,1.0
6798,WH,125.73479964205288,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
6799,ggZH,120.7790771293487,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6800,tH,123.45112849819053,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6801,data_GamGam,117.35287608843534,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,0.0
6802,ggH,122.6490894615249,hadronic,0,1,1,0,0.0,0.0,0.0,1.0,1.0
6803,ttH,123.82294215623013,leptonic_bookkeeping,1,3,3,3,0.0,0.0,0.0,1.0,1.0
6805,data_GamGam,144.72761902290017,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
6807,ggH,127.28238508835935,hadronic,0,2,2,0,0.0,0.0,0.0,1.0,1.0
6808,ttH,122.3189384261719,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6809,ggZH,125.44955017292577,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6812,tH,125.31323447342234,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6816,VBF,159.78901283913666,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,0.0
6822,ggH,126.7487223390254,hadronic,0,2,2,2,0.0,0.0,0.0,1.0,1.0
6825,ggH,125.28095679880512,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6827,tH,125.5840370586389,leptonic_bookkeeping,1,2,2,1,0.0,0.0,0.0,1.0,1.0
6833,ggZH,124.78376444852765,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6834,data_GamGam,107.16420666231166,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
6835,VBF,110.51703671878757,leptonic_bookkeeping,1,1,1,0,0.0,0.0,0.0,1.0,0.0
6836,ggZH,120.49667830437446,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6840,ZH,125.28234379751038,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6843,tH,124.3583833967663,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6844,ggZH,125.36635063522104,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6846,ttH,126.3400626435085,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6848,tH,124.32068028229806,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6853,WH,126.35168638568533,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,1.0
6854,ggZH,123.91112386214168,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6857,ttH,126.042955928483,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6861,VBF,149.3966438448084,hadronic,0,4,4,3,0.0,0.0,0.0,1.0,0.0
6862,WH,125.12714513768854,hadronic,0,3,3,2,0.0,0.0,0.0,1.0,1.0
6863,data_GamGam,139.49561425558375,leptonic_bookkeeping,1,3,3,2,0.0,0.0,0.0,1.0,0.0
6864,ggH,125.90796539064922,leptonic_bookkeeping,1,1,1,1,0.0,0.0,0.0,1.0,1.0
6867,ggZH,125.78535479478147,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6868,ttH,126.74314466640958,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6870,tH,127.55423638834246,hadronic,0,3,3,3,0.0,0.0,0.0,1.0,1.0
6871,VBF,139.45924806385764,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,0.0
6874,tH,123.71268499209874,hadronic,0,2,2,1,0.0,0.0,0.0,1.0,1.0
6875,ttH,128.1615984029011,hadronic,0,1,1,1,0.0,0.0,0.0,1.0,1.0
6877,data_GamGam,131.03070207132632,hadronic,0,3,3,1,0.0,0.0,0.0,1.0,0.0
6878,VBF,110.2712482479105,leptonic_bookkeeping,1,0,0,0,0.0,0.0,0.0,1.0,0.0
